Character,Line,text_lemmatized,Season,Episode_Number,Dominant,compound,neg,neu,pos
Jim," Ok. Right. Oh, so this morning we are having breakfast together and I just looked up from my cereal and I said, ” You know what I want to do today? I want to marry you.”","['morning', 'breakfast', 'look', 'cereal', 'say', 'know', 'want', 'today', 'want', 'marry']",5,25,Topic 9,0.1531,0.0,0.929,0.071
Pam, I had just woken up. I didn’t look cute. That’s how I knew he meant it.  ,"['woken', 'look', 'cute', 'meant']",5,25,Topic 12,0.4588,0.0,0.833,0.167
Michael, No work. No work. No work. I come in here to release frustration. Ooh. Ah. Ah. Ah. Ooh.,"['work', 'work', 'work', 'release', 'frustration']",5,25,Topic 18,-0.3662,0.23,0.607,0.164
Michael," If you ever want to come down here, door’s always open, lock’s broken, so… ","['want', 'door', 'open', 'lock', 'broken']",5,25,Topic 7,-0.4215,0.189,0.732,0.079
Michael," Come on in. Hey, hey, hey. Here we go. Here we go. Yeah.",[],5,25,Topic 1,0.296,0.0,0.845,0.155
Michael," Now you got it. Hey, you want some espresso?","['want', 'espresso']",5,25,Topic 1,0.0772,0.0,0.86,0.14
Michael, Ok. I love it. I love it.,"['love', 'love']",5,25,Topic 26,0.8555,0.0,0.373,0.627
Michael," Guys, I believe that I have figured out what is up your butts. There’s no reason to be scared. The bad man is gone.Charles is gone.  ","['guy', 'believe', 'figure', 'butt', 'there', 'reason', 'scar', 'man', 'gonecharles', 'go']",5,25,Topic 34,-0.8225,0.272,0.728,0.0
Michael," Charles really did a number on these guys. They are way too focused on work. When I was in charge, this place was like Dave and Buster’s People just hanging out, having, fun, eating apps. I don’t know. It’s like [pause] Dave died or something.  ","['charles', 'number', 'guy', 'way', 'focus', 'work', 'charge', 'place', 'dave', 'buster', 'people', 'hang', 'fun', 'eat', 'apps', 'know', 'pause', 'dave', 'die']",5,25,Topic 24,0.7823,0.065,0.708,0.226
Michael,  Daddy’s here and daddy is going to take care of you.,"['daddy', 'daddy', 'go', 'care']",5,25,Topic 50,0.4939,0.0,0.758,0.242
Michael, I am your big daddy and I am gonna kiss da boo boo.,"['big', 'daddy', 'kiss', 'boo', 'boo']",5,25,Topic 15,0.4215,0.0,0.811,0.189
Michael, Daddy’s here for you. My wittle angels. Ok. I think that I have figured a way to get you guys out of your funk.,"['daddy', 'wittle', 'angel', 'figure', 'way', 'guy', 'funk']",5,25,Topic 38,0.0,0.0,1.0,0.0
Michael, I’ve taken my downstairs office and I have turned it into a place to hang out. A place where unattractive and attractive people can get together. To meet. To greet. To see the ones that you love. To love the ones that you see.,"['take', 'downstairs', 'office', 'turn', 'place', 'hang', 'place', 'unattractive', 'attractive', 'people', 'meet', 'greet', 'one', 'love', 'love', 'one']",5,25,Topic 4,0.8934,0.052,0.703,0.245
Michael," Why don’t you get over lunch, Oscar? Everybody else is past it.","['lunch', 'oscar', 'everybody', 'past']",5,25,Topic 5,0.0,0.0,1.0,0.0
Dwight, [Jack Nicholson impression] All work and no play makes Michael a dull boy.,"['jack', 'nicholson', 'impression', 'work', 'play', 'make', 'michael', 'dull', 'boy']",5,25,Topic 22,-0.4284,0.285,0.601,0.114
Michael," No. Dwight is confusing you. That – it’s, it’s more of a disco.","['dwight', 'confuse', 'disco']",5,25,Topic 12,-0.2263,0.137,0.863,0.0
Michael, It’s a daytime disco on the ground floor of and industrial office building.,"['daytime', 'disco', 'ground', 'floor', 'industrial', 'office', 'building']",5,25,Topic 39,0.0,0.0,1.0,0.0
Michael, Wha – No. No. Not even close. I can’t force you to go down but I can entice you. I’m gonna be down there. Erin will be down there from time to time… and all-you-can-eat espresso.  ,"['wha', 'close', 'force', 'entice', 'erin', 'time', 'time', 'allyoucaneat', 'espresso']",5,25,Topic 7,0.0,0.0,1.0,0.0
Michael," Well, Kevin, I guess it is just me and you.","['kevin', 'guess']",5,25,Topic 41,0.2732,0.0,0.811,0.189
Angela," Oh, my God, Kevin. I am still on hold. You were supposed to get the answer from Michael and come back up.","['god', 'kevin', 'hold', 'suppose', 'answer', 'michael']",5,25,Topic 6,0.2732,0.0,0.909,0.091
Michael, This is a no work zone. Please respect the lei.,"['work', 'zone', 'respect', 'lei']",5,25,Topic 25,0.4939,0.151,0.479,0.37
Angela," Oh, for goodness sakes, Kevin. There’s no cookie. There’s no cookie. Come on. Come.","['goodness', 'sake', 'kevin', 'there', 'cookie', 'there', 'cookie']",5,25,Topic 41,-0.1027,0.239,0.598,0.163
Michael," Now I know what the founders of Phillip-Morris felt like. you just want to give people a smooth, fun way to relax and suddenly you’re just some terrible monster.  ","['know', 'founder', 'phillipmorris', 'felt', 'want', 'people', 'smooth', 'fun', 'way', 'relax', 'suddenly', 'terrible', 'monster']",5,25,Topic 21,0.7096,0.084,0.647,0.27
Michael, [starts dancing with Phyllis] Alright. Back. There you are. There you go. Good. Good. Ooh. Show me some attitude.,"['start', 'dance', 'phyllis', 'attitude']",5,25,Topic 25,0.7783,0.0,0.672,0.328
Michael," Oh, God! No! No! No! No! No!",['god'],5,25,Topic 47,0.5053,0.0,0.647,0.353
Michael, You didn’t do that. You’re ok. You’re ok. Let’s lie down. You want to go down? Alright.,"['let', 'lie', 'want']",5,25,Topic 13,0.3182,0.0,0.82,0.18
Michael," Ok. That’s ok. That’s not a problem. Ok, sweetie.","['problem', 'sweetie']",5,25,Topic 38,0.666,0.0,0.562,0.438
Dwight," Hey! Hey, hey, hey! I got your text. Who’s Phillip?","['text', 'who', 'phillip']",5,25,Topic 35,0.0,0.0,1.0,0.0
Dwight, Who tipped you over? Was it Phillip?,"['tipped', 'phillip']",5,25,Topic 10,0.0,0.0,1.0,0.0
Michael, It’s her back. We just – We need – Let’s – You know what?,"['need', 'let', 'know']",5,25,Topic 1,0.0,0.0,1.0,0.0
Michael, We’re going to take care of you. We’re gonna get you help. Let’s – come on.,"['go', 'care', 'help', 'let']",5,25,Topic 46,0.7096,0.0,0.704,0.296
Michael," Oh, no. No. No. This is no good.",[],5,25,Topic 1,-0.3412,0.256,0.744,0.0
Dwight, Yeah. Back injuries are common. Not as common as knee injuries but more common than wrist injuries.,"['injury', 'common', 'common', 'knee', 'injury', 'common', 'wrist', 'injury']",5,25,Topic 39,0.1531,0.0,0.909,0.091
Michael, I don’t need you to give me a history lesson. Ok?,"['need', 'history', 'lesson']",5,25,Topic 36,0.0,0.0,1.0,0.0
Michael," It’s just, we need to get her out of here because no one is going to want to go in there with a woman writhing around on the floor. Wait, wait, wait. But most importantly we need to get her some medical attention. ASAP. Stat.  ","['need', 'go', 'want', 'woman', 'writhe', 'floor', 'wait', 'wait', 'wait', 'importantly', 'need', 'medical', 'attention', 'asap', 'stat']",5,25,Topic 9,0.4478,0.033,0.872,0.094
Michael, [barging through office door] Alright. Here we go.,"['barging', 'office', 'door']",5,25,Topic 7,0.25,0.0,0.778,0.222
Dwight, Out of the way! Move it or lose it!,"['way', 'lose']",5,25,Topic 19,-0.508,0.291,0.709,0.0
Michael," What? Oh, just having to much fun. Phyllis, we’re going to put you in here. Dwight’s going to take care of you.","['fun', 'phyllis', 'go', 'dwights', 'go', 'care']",5,25,Topic 12,0.7579,0.0,0.755,0.245
Michael," Ok, Dwight. Ok. Good. I do not want anyone to worry.","['dwight', 'want', 'worry']",5,25,Topic 12,-0.0572,0.274,0.533,0.193
Michael," Oh, you know. Nohting. She’s  – we were hanging out at Cafe Disco and she had a flare up of am existing injury. But she’s a tough, old bird. So… ","['know', 'nohting', 'hang', 'cafe', 'disco', 'flare', 'exist', 'injury', 'tough', 'old', 'bird']",5,25,Topic 39,-0.3919,0.115,0.885,0.0
Angela, Can you please go back to work instead of masterminding these situations were in we hurt ourselves?,"['work', 'instead', 'mastermind', 'situation', 'hurt']",5,25,Topic 18,-0.2732,0.164,0.725,0.111
Michael, Ok. Phyllis did injure herself. But she injured herself having fun and I don’t think she would trade that memory for anything. [Phyllis can be heard screaming in the backgroud],"['phyllis', 'injure', 'injured', 'fun', 'trade', 'memory', 'phyllis', 'heard', 'scream', 'backgroud']",5,25,Topic 25,-0.3612,0.181,0.703,0.116
Michael, You all took a life here today. you did. The life of the party. Erin?,"['take', 'life', 'today', 'life', 'party', 'erin']",5,25,Topic 27,0.4019,0.0,0.838,0.162
Michael, I want you to go downstairs and I want you to shut it down.,"['want', 'downstairs', 'want', 'shut']",5,25,Topic 7,0.1531,0.0,0.822,0.178
Michael, I don’t care. Bury it. I hope you’re happy.,"['care', 'bury', 'hope', 'happy']",5,25,Topic 32,0.8689,0.0,0.38,0.62
Dwight, [exits the conference room in an undershirt] I’m gonna need two able bodied men.  ,"['exit', 'conference', 'room', 'undershirt', 'need', 'able', 'body', 'men']",5,25,Topic 13,0.0,0.0,1.0,0.0
Michael, I guess they got what they want. I am eating alone. Might as well be dinner.  ,"['guess', 'want', 'eat', 'dinner']",5,25,Topic 19,0.1027,0.109,0.707,0.185
Dwight," You comfy? Alright? Alright. Relax. Relax, ok?","['comfy', 'relax', 'relax']",5,25,Topic 28,0.8534,0.0,0.225,0.775
Dwight," Come on. Relax. The shirt wasn’t doing you any favors. If my assessment in correct, you grind your teeth?","['relax', 'shirt', 'favor', 'assessment', 'correct', 'grind', 'teeth']",5,25,Topic 16,0.5994,0.0,0.776,0.224
Dwight, No kidding! She sits three feet from me. It’s the most annoying thing. [mimics grinding teeth] It’s like children singing Christmas carols.  ,"['kid', 'sits', 'foot', 'annoy', 'mimic', 'grind', 'teeth', 'child', 'sing', 'christmas', 'carol']",5,25,Topic 30,-0.2688,0.176,0.728,0.096
Michael, Cafe Disco is dead but I can still hear the music in my head.,"['cafe', 'disco', 'dead', 'hear', 'music', 'head']",5,25,Topic 46,-0.3919,0.169,0.831,0.0
Michael, It’s better than I imagined it!  ,"['better', 'imagine']",5,25,Topic 4,0.4926,0.0,0.61,0.39
Dwight, Oh yeah. you’ve got a knot in your crest. This remedy has been passed down in my family for generations. and it always works. My grandfather was told that Diamond Dancer would never race again. they were wrong. He came in 9th in the Apple Creek Derby and his jerky came in 3rd the following year. A majestic beast. So fast. So tender.  ,"['knot', 'crest', 'remedy', 'pass', 'family', 'generation', 'work', 'grandfather', 'diamond', 'dancer', 'race', 'wrong', 'come', 'th', 'apple', 'creek', 'derby', 'jerky', 'come', 'rd', 'follow', 'year', 'majestic', 'beast', 'fast', 'tender']",5,25,Topic 19,0.128,0.046,0.886,0.068
Michael," Welcome, welcome! Cafe Disco. I am Michael Scott.","['welcome', 'welcome', 'cafe', 'disco', 'michael', 'scott']",5,25,Topic 23,0.7424,0.0,0.488,0.512
Michael, Angela. Angela. Angela. May I interest you in a triple espresso or perhaps a dance?,"['angela', 'angela', 'angela', 'triple', 'espresso', 'dance']",5,25,Topic 45,0.4588,0.0,0.824,0.176
Angela, No. I didn’t come down here to get wet and wild. I just need you to sign these.,"['wet', 'wild', 'need', 'sign']",5,25,Topic 2,0.0,0.0,1.0,0.0
Angela, No. You need to sign them all.,"['need', 'sign']",5,25,Topic 20,0.0,0.0,1.0,0.0
Michael, No. No. No. Here is the deal – one signature for every song.,"['deal', 'signature', 'song']",5,25,Topic 31,0.0,0.0,1.0,0.0
Angela," Look, I hate to be “that” person but I just don’t like the general spirit of music. ","['look', 'hate', 'person', 'general', 'spirit', 'music']",5,25,Topic 31,0.4497,0.109,0.647,0.245
Michael," I know. I know, Angela. A lot of people doubted Cafe Disco at first but it is a magical place. You have to give it a chance. If these walls could tale they would say, ” This is a magical place! You are safe here. We have talking walls. We’re not going to eat you.” [Angela shows Michael the papers again] No.  ","['know', 'know', 'angela', 'people', 'doubt', 'cafe', 'disco', 'magical', 'place', 'chance', 'wall', 'tale', 'magical', 'place', 'safe', 'talk', 'wall', 'go', 'eat', 'angela', 'show', 'michael', 'paper']",5,25,Topic 46,0.7263,0.023,0.878,0.099
Dwight," This is oil from the gland of an otter. It keeps their fur water resistant, as well as traps heat. Now I need you to lie still for an hour. ","['oil', 'gland', 'otter', 'keep', 'fur', 'water', 'resistant', 'trap', 'heat', 'need', 'lie', 'hour']",5,25,Topic 15,0.2732,0.0,0.932,0.068
Dwight," Whoa! Whoa, whoa, girl. Whoa. Whoa.  ","['whoa', 'whoa', 'whoa', 'girl', 'whoa', 'whoa']",5,25,Topic 34,0.0,0.0,1.0,0.0
Michael," Hey, thank you, Creed. you’re really getting this place.","['thank', 'creed', 'get', 'place']",5,25,Topic 21,0.3612,0.0,0.762,0.238
Dwight, No. Please. I find the rattle soothing. It puts me to sleep.,"['rattle', 'soothe', 'put', 'sleep']",5,25,Topic 25,0.5574,0.0,0.685,0.315
Michael," Hey! Hey! Angela, no! No cleaning up!","['angela', 'cleaning']",5,25,Topic 45,-0.5216,0.36,0.64,0.0
Angela, You are forcing me to be down here. Am I not allowed to have some fun?,"['force', 'allow', 'fun']",5,25,Topic 33,0.5106,0.0,0.82,0.18
Jim," [waiting outside the bathroom for Pam, he is holding a hand-picked bouquet of flowers and pacing] These are for you.","['wait', 'outside', 'bathroom', 'pam', 'hold', 'handpicked', 'bouquet', 'flower', 'pace']",5,25,Topic 27,0.0,0.0,1.0,0.0
Jim, We should probably stop by. It’d mean a lot to him.  ,"['probably', 'stop', 'mean']",5,25,Topic 42,-0.296,0.18,0.82,0.0
Michael, Hey! Hey! Jim and Pam! Can you believe this? It’s really happening.,"['jim', 'pam', 'believe', 'happen']",5,25,Topic 14,0.0,0.0,1.0,0.0
Dwight," Ordinarily I would say no but you need to move to reduce lactic acid build-up. Also, this song is fantastic.","['ordinarily', 'need', 'reduce', 'lactic', 'acid', 'buildup', 'song', 'fantastic']",5,25,Topic 32,0.6486,0.065,0.735,0.2
Dwight, You can’t steal what is legally your property.,"['steal', 'legally', 'property']",5,25,Topic 31,-0.4215,0.302,0.566,0.132
Michael, You guys are the best for coming. You don’t have to stay if you don’t want to. I understand.,"['guy', 'best', 'come', 'stay', 'want', 'understand']",5,25,Topic 44,0.6705,0.0,0.756,0.244
Michael," Oh, no. Not me. Not me. Get out of here. Cafe Disco! [Dwight hits Michael in ear] Hey! Come on, man. It’s not even to “Y”.  ","['cafe', 'disco', 'dwight', 'hit', 'michael', 'ear', 'man']",5,25,Topic 46,0.0,0.0,1.0,0.0
Pam, Yeah. I think maybe I want a “wedding” wedding.,"['maybe', 'want', 'wedding', 'wedding']",5,25,Topic 16,0.3612,0.0,0.667,0.333
Angela, No. [Camera pans to down to show her swinging her foot to the music]  ,"['camera', 'pan', 'swing', 'foot', 'music']",5,25,Topic 39,0.0,0.0,1.0,0.0
Michael, My grandpa was the funnest guy I ever knew. He would sing. He would dance. He would….fall down. But then…he started going to these meetings and everything changed. He…stopped going out at night. He got a job. The fun just dried up. It was really sad. I don’t want that to happen to you guys. I’m not gonna let it happen.  ,"['grandpa', 'funnest', 'guy', 'sing', 'dance', 'fall', 'start', 'go', 'meeting', 'change', 'stop', 'go', 'night', 'job', 'fun', 'dry', 'sad', 'want', 'happen', 'guy', 'happen']",5,25,Topic 44,0.4138,0.066,0.815,0.119
Dwight, It is hard to imagine you playing softball.,"['hard', 'imagine', 'play', 'softball']",5,25,Topic 18,0.1027,0.152,0.652,0.196
Dwight, Oh yeah? Big deal. I once hit three home runs against Little Flower Catholic.,"['big', 'deal', 'hit', 'home', 'run', 'little', 'flower', 'catholic']",5,25,Topic 11,0.296,0.0,0.855,0.145
Dwight, I played high school softball. Notice I didn’t say “girls” high school softball. Not after the landmark case of Shrute vs. the Lackawanna County Board of Education.That was one case the Pennsylvania Supreme Court got right. I hit the ball right over the protest banners.  ,"['played', 'high', 'school', 'softball', 'notice', 'girl', 'high', 'school', 'softball', 'landmark', 'case', 'shrute', 'v', 'lackawanna', 'county', 'board', 'educationthat', 'case', 'pennsylvania', 'supreme', 'court', 'hit', 'ball', 'protest', 'banner']",5,25,Topic 21,0.5828,0.064,0.816,0.119
Dwight," [sarcastically] Oh, no. I love Ohio. Next time you’re there say “Hi” to my cousin Amel and then kick him in the groin area because he’s a cheat and a ball hog. And if he’s still married to Clarissa, kick her in the groin area, too. ‘Cause she’s a heart breaking tart…and a ball hog.  ","['sarcastically', 'love', 'ohio', 'time', 'cousin', 'amel', 'kick', 'groin', 'area', 'cheat', 'ball', 'hog', 'married', 'clarissa', 'kick', 'groin', 'area', 'cause', 'heart', 'break', 'tart', 'ball', 'hog']",5,25,Topic 25,0.6486,0.079,0.791,0.13
